Symbol,Rate,Change %,Change,Day Low,Day High,Base Currency,Quote Currency,Timestamp
LSL/USD,0.05601792,1.05634,0.000585551973,0.05462072,0.05601792,LSL,USD,1733746745
LTL/AUD,0.52679,-1.19223,-0.00635637,0.52679,0.53432,LTL,AUD,1733758917
LYD/EUR,0.19389,-0.0814348,-0.000158024574,0.19389,0.19512,LYD,EUR,1733758761
LYD/GBP,0.16045,-0.3578,-0.000576151887,0.15948,0.16131,LYD,GBP,1733758761
LYD/USD,0.20554,0.01849118,0.000038,0.20315,0.20554,LYD,USD,1733758183
MAD/AUD,0.15476,-1.52121,-0.00239063,0.15476,0.15737,MAD,AUD,1733758917
MAD/EUR,0.09436,-0.38007,-0.00036,0.09425,0.09503,MAD,EUR,1733758761
MAD/GBP,0.07802,-0.64943,-0.00051,0.07793,0.07867,MAD,GBP,1733758761
MAD/USD,0.10007,-0.33222,-0.000333540095,0.09992406,0.10064,MAD,USD,1733758920
MAD/ZAR,1.78869,78.86938,0.78869,1.73103,1.78869,MAD,ZAR,1733746745
MDL/EUR,0.05168,-0.32478,-0.000168395292,0.05138,0.05202102,MDL,EUR,1733758870
MDL/GBP,0.0428394,-0.38555,-0.000165808522,0.04201146,0.04308302,MDL,GBP,1733758761
MDL/USD,0.05490885,-0.01098245,-0.000006031,0.05367619,0.05494505,MDL,USD,1733758216
MGA/EUR,0.000201523518,-0.09874652,-0.000000199194,0.000201523518,0.000204248366,MGA,EUR,1733758761
MGA/GBP,0.000166705565,-0.37509,-0.000000627646,0.000165270351,0.000167633352,MGA,GBP,1733758761
MGA/USD,0.00021382919,-0.00641125,-0.00000001371,0.000210531724,0.000213842907,MGA,USD,1733758769
MKD/EUR,0.01630789,0.00326158,0.000000531877,0.01625091,0.01652073,MKD,EUR,1733758761
MKD/GBP,0.013438,-0.27459,-0.000037001,0.01323325,0.013499,MKD,GBP,1733758761
MKD/USD,0.01729505,0.10377,0.000017928,0.01687486,0.01729505,MKD,USD,1733758183
MMK/EUR,0.000450466683,-0.1,-0.000000450934,0.000450456538,0.000452423179,MMK,EUR,1733758761
MMK/GBP,0.000372640718,-0.37562,-0.000001404997,0.000372640718,0.000374715684,MMK,GBP,1733758761
MMK/USD,0.00047762794,0,0,0.00047762794,0.00047762794,MMK,USD,1733758216
MOP/EUR,0.11815,0.11579,0.00013665436,0.11798,0.12101,MOP,EUR,1733746743
MOP/GBP,0.09776511,-0.20138,-0.000197273448,0.09776511,0.10013,MOP,GBP,1733746743
MOP/USD,0.12491,0.08119114,0.000101333121,0.12478,0.12491,MOP,USD,1733758761
MUR/EUR,0.02029865,-0.07558467,-0.000015354271,0.01967729,0.02045952,MUR,EUR,1733758855
MUR/GBP,0.01679002,-0.46227,-0.000077975185,0.01627928,0.016913,MUR,GBP,1733758855
MUR/USD,0.02150075,-0.43001,-0.000092855,0.02145002,0.0218436,MUR,USD,1733758247
MVR/EUR,0.06118453,-0.09789525,-0.000059955446,0.06115834,0.06145148,MVR,EUR,1733758761
MVR/GBP,0.05060729,-0.37955,-0.000192814151,0.05060729,0.05089059,MVR,GBP,1733758761
MVR/USD,0.06485084,0,0,0.06485084,0.06493507,MVR,USD,1733758915
MWK/EUR,0.000545187602,-0.10021,-0.000000546856,0.000545187602,0.000547555466,MWK,EUR,1733758761
MWK/GBP,0.000446,-0.37972,-0.0000017,0.000446,0.0004514863,MWK,GBP,1733758761
MWK/USD,0.0005824033,-0.000017170229,-0.0000000001,0.000573532449,0.0005824034,MWK,USD,1733758183
MWK/ZAR,0.01024632,-1.41707,-0.000147284283,0.0102373,0.01041862,MWK,ZAR,1733758761
MXN/ARS,50.40749,0.81499,0.40749,50.15263,50.50458,MXN,ARS,1733758909
MXN/AUD,0.07669549,-0.71781,-0.00055451208,0.07647,0.07758191,MXN,AUD,1733758917
MXN/BRL,0.30107,-0.08539034,-0.00025730671,0.29921,0.30526,MXN,BRL,1733758886
MXN/CAD,0.07006446,0.66732,0.000464455602,0.06946,0.07032497,MXN,CAD,1733758917
MXN/CHF,0.04357185,0.13202,0.000057448878,0.04337,0.04374606,MXN,CHF,1733758917
MXN/CLP,48.24762,2.65452,1.24762,47.53483,48.24762,MXN,CLP,1733746745
MXN/COP,218.75558,-100,,218.72425,220.1101,MXN,COP,1733746800
MXN/CZK,1.17643,17.643,0.17643,1.1739,1.18037,MXN,CZK,1733758917
MXN/DKK,0.34963,0.20061,0.0007,0.3491,0.35078,MXN,DKK,1733758917
MXN/EUR,0.04688103,1.14569,0.000531026118,0.04638,0.0470345,MXN,EUR,1733758917
MXN/GBP,0.03877843,0.43623,0.000168426819,0.03853,0.03892797,MXN,GBP,1733758917
MXN/HKD,0.38578,-0.0456975,-0.000176370127,0.38453,0.38724,MXN,HKD,1733758917
MXN/JPY,7.4978,1.26688,0.0938,7.388,7.50413,MXN,JPY,1733758917
MXN/NZD,0.08431277,-0.7723,-0.000656219681,0.08428647,0.08532059,MXN,NZD,1733758917
MXN/PEN,0.18445,-7.77413,-0.01554825,0.18443,0.18553,MXN,PEN,1733746800
MXN/PLN,0.19961,-0.26481,-0.00053,0.19944,0.20066,MXN,PLN,1733758915
MXN/SGD,0.06639307,0.2765,0.000183073861,0.06613,0.0665805,MXN,SGD,1733758917
MXN/USD,0.04965736,0.20856,0.00010335,0.04942519,0.04974135,MXN,USD,1733758920
MXN/XAG,0.0015375,-3.75228,-0.000059940534,0.00153701,0.00160313,MXN,XAG,1733758887
MXN/XAU,0.000018559142,-1.20412,-0.000000226198,0.000018531456,0.000018809544,MXN,XAU,1733758887
MXN/ZAR,0.88081,-1.45537,-0.01300827,0.87905,0.89574,MXN,ZAR,1733758917
MXV/USD,0.4135,0.05672342,0.00023442,0.41268,0.41436,MXV,USD,1733754560
MYR/AUD,0.35018,-0.96665,-0.00341806,0.349,0.3539,MYR,AUD,1733758910
MYR/CAD,0.3199,-0.29162,-0.000935623921,0.3186,0.321,MYR,CAD,1733758911
MYR/CHF,0.19884,-0.01988598,-0.000039548895,0.1978,0.19912,MYR,CHF,1733758917
MYR/CNY,1.64095,-0.25326,-0.0041665,1.63982,1.64625,MYR,CNY,1733758888
MYR/DKK,1.59517,59.51734,0.59517,1.59301,1.59952,MYR,DKK,1733737500
MYR/EUR,0.21355,-0.22427,-0.00048,0.21027,0.21461,MYR,EUR,1733758761
MYR/GBP,0.17665,-0.5013,-0.00089,0.17665,0.17784,MYR,GBP,1733758761
MYR/HKD,1.76145,0.09936228,0.00174848,1.75222,1.76147,MYR,HKD,1733758917
MYR/IDR,3578.40678,-0.2034,-7.29322,3569.21,3599.00542,MYR,IDR,1733758899
MYR/INR,19.22792,-0.59165,-0.11444,19.08125,19.34236,MYR,INR,1733758910
MYR/JPY,34.22878,0.87462,0.29678,33.76291,34.24012,MYR,JPY,1733758862
MYR/KRW,322.75141,-0.04388757,-0.14171,321.4,325.62683,MYR,KRW,1733758894
MYR/NZD,0.38477,-0.73141,-0.00283494,0.3837,0.38934,MYR,NZD,1733758874
MYR/PKR,62.764,-0.12412,-0.078,62.693,62.87,MYR,PKR,1733758761
MYR/SGD,0.30313,-0.02222113,-0.00006737446,0.3019,0.3035,MYR,SGD,1733758917
MYR/THB,7.62961,-0.97849,-0.07539257,7.612,7.71307,MYR,THB,1733758869
MYR/TWD,7.3235,-0.62007,-0.04569393,7.31442,7.38552,MYR,TWD,1733758908
MYR/USD,0.22614,-0.11308,-0.000256,0.22545,0.22676,MYR,USD,1733758216
MYR/ZAR,4.02147,-1.304,-0.0531329,4.0147,4.0819,MYR,ZAR,1733758917
MZN/EUR,0.01486989,-0.08475836,-0.000012614166,0.01486989,0.01493206,MZN,EUR,1733758761
MZN/USD,0.01580778,0.01580778,0.000002498463,0.01580528,0.01580778,MZN,USD,1733758183
NAD/EUR,0.05274,1.40358,0.00073,0.05198,0.05331627,NAD,EUR,1733758761
NAD/USD,0.056352,1.5294,0.000848863,0.05539952,0.05638536,NAD,USD,1733758914
NAD/ZAR,1,0,0,0.99932,1.01166,NAD,ZAR,1733756412
NGN/EUR,0.00059,-0.1692,-0.000001,0.00059,0.000610575162,NGN,EUR,1733758761
NGN/GBP,0.00049628012,1.44729,0.00000708012,0.0004873,0.000497750722,NGN,GBP,1733758879
NGN/JPY,0.09594613,1.84283,0.00173613,0.09408,0.09604042,NGN,JPY,1733758892
NGN/USD,0.0006298062,0,0,0.000619749207,0.000643736916,NGN,USD,1733758183
NGN/ZAR,0.01126972,-1.11732,-0.000127341884,0.01124502,0.01142682,NGN,ZAR,1733758917
NIO/EUR,0.02582244,-0.07230285,-0.000018683871,0.02580512,0.02592823,NIO,EUR,1733758161
NIO/GBP,0.02122149,-0.99965,-0.000214282546,0.02118269,0.02147397,NIO,GBP,1733758917
NIO/USD,0.02730428,0,0,0.026741,0.02730428,NIO,USD,1733756412
NOK/AED,0.33151,0.84343,0.00277268,0.32211,0.33204,NOK,AED,1733758854
NOK/AUD,0.13955,-0.17417,-0.000243472265,0.13891,0.14025,NOK,AUD,1733758917
NOK/CAD,0.12749,0.40159,0.000509924506,0.1255,0.12752,NOK,CAD,1733758917
NOK/CHF,0.07924257,0.59923,0.000472018573,0.07835,0.0793,NOK,CHF,1733758917
NOK/CZK,2.14026,0.76553,0.01625978,2.1246,2.14315,NOK,CZK,1733758917
NOK/DKK,0.63602,0.63608,0.00402,0.629,0.63686,NOK,DKK,1733758917
NOK/EUR,0.08530851,0.56841,0.000482161952,0.08470707,0.08533646,NOK,EUR,1733758920
NOK/GBP,0.07055938,0.28464,0.000200267746,0.07016856,0.07063045,NOK,GBP,1733758920
NOK/ILS,0.32175,0.28507,0.000914622787,0.31811,0.3219,NOK,ILS,1733758897
NOK/INR,7.663,9.47139,0.663,7.56562,7.663,NOK,INR,1733758917
NOK/ISK,12.345,0,0,12.332,12.444,NOK,ISK,1733502862
NOK/JPY,13.6408,1.59912,0.2147,13.35162,13.6551,NOK,JPY,1733758917
NOK/NZD,0.15343,-0.25162,-0.000387022248,0.15286,0.15415,NOK,NZD,1733758917
NOK/PLN,0.36315,0.52873,0.00191,0.36127,0.36335,NOK,PLN,1733758916
NOK/RUB,8.27198,0,0,8.25423,8.35561,NOK,RUB,1719907692
NOK/SEK,0.98359,0.48937,0.00479,0.97207,0.98498,NOK,SEK,1733758920
NOK/SGD,0.12079,0.60209,0.000722929071,0.1197,0.12091,NOK,SGD,1733758917
NOK/USD,0.09030821,0.69818,0.00062614,0.089245,0.09031571,NOK,USD,1733758920
NOK/ZAR,1.60244,-0.587,-0.00946187,1.5974,1.61639,NOK,ZAR,1733758917
NPR/EUR,0.006979,-0.0020937,-0.000000146122,0.00697136,0.0070628,NPR,EUR,1733746744
NPR/GBP,0.00577555,-0.24467,-0.000014165675,0.00570675,0.00580417,NPR,GBP,1733746744
NPR/USD,0.00737254,-0.10832,-0.000007994671,0.0072696,0.00738053,NPR,USD,1733746744
NZD/AED,2.16102,1.0387,0.02221565,2.09972,2.16102,NZD,AED,1733758854
NZD/AUD,0.90996,-0.31667,-0.00289069,0.9079,0.91563,NZD,AUD,1733758920
NZD/CAD,0.83111,0.73206,0.00604,0.8219,0.83122,NZD,CAD,1733758920
NZD/CHF,0.51652,0.87296,0.00447,0.5068,0.51663,NZD,CHF,1733758920
NZD/CNY,4.27499,0.99199,0.04199073,4.221,4.36681,NZD,CNY,1733758888
NZD/CZK,13.9523,0.99019,0.1368,13.8118,13.9572,NZD,CZK,1733758917
NZD/DKK,4.1475,0.87314,0.0359,4.1047,4.1483,NZD,DKK,1733758917
NZD/EUR,0.55607,0.90183,0.00497,0.54979,0.55622,NZD,EUR,1733758917
NZD/GBP,0.46011,0.53189,0.00243433,0.4558,0.4602,NZD,GBP,1733758918
NZD/HKD,4.57702,0.95114,0.04312373,4.5134,4.57702,NZD,HKD,1733758917
NZD/HUF,228.83,0.33323,0.76,227.48,229.093,NZD,HUF,1733758917
NZD/IDR,9322.44352,0.94687,87.44352,9204,9337.64852,NZD,IDR,1733758903
NZD/INR,49.96107,1.21977,0.60207,48.93005,49.96135,NZD,INR,1733758910
NZD/JPY,88.958,1.71046,1.496,86.99,88.973,NZD,JPY,1733758920
NZD/KRW,840.83001,1.29262,10.73001,829.7,845.30854,NZD,KRW,1733758894
NZD/MXN,11.8606,0.77832,0.0916,11.7205,11.8643,NZD,MXN,1733758917
NZD/MYR,2.6025,1.0248,0.0264,2.5666,2.6025,NZD,MYR,1733758761
NZD/NOK,6.5178,0.25225,0.0164,6.4872,6.54193,NZD,NOK,1733758917
NZD/PHP,34.116,1.16838,0.394,33.716,34.116,NZD,PHP,1733758761
NZD/PKR,163.478,0.89989,1.458,161.274,163.478,NZD,PKR,1733758761
NZD/PLN,2.3673,0.68047,0.016,2.3489,2.36834,NZD,PLN,1733758917
NZD/SEK,6.4111,0.71162,0.0453,6.3362,6.4169,NZD,SEK,1733758917
NZD/SGD,0.7874,0.75496,0.0059,0.7787,0.78768,NZD,SGD,1733758917
NZD/THB,19.81697,-0.71696,-0.1431,19.39997,20,NZD,THB,1733758869
NZD/TRY,20.50131,1.65872,0.33451,20.1658,20.50131,NZD,TRY,1733758916
NZD/TWD,19.07881,0.89803,0.16981,18.84157,19.09417,NZD,TWD,1733758908
NZD/USD,0.5888,0.96742,0.0056416,0.5801,0.5889,NZD,USD,1733758917
NZD/ZAR,10.4444,-0.47929,-0.0503,10.4153,10.52964,NZD,ZAR,1733758917
OMR/AED,9.54098,0.07426538,0.00708039,9.52627,9.54798,OMR,AED,1733758854
OMR/EUR,2.45447,-0.1399,-0.00343873,2.4506,2.54065,OMR,EUR,1733758855
OMR/GBP,2.03052,-0.25915,-0.00527569,2.02303,2.0395,OMR,GBP,1733758855
OMR/PKR,721.89,0.04018847,0.29,721.31,721.89,OMR,PKR,1733758761
OMR/USD,2.59759,0.0071419,0.000185503989,2.58402,2.59875,OMR,USD,1733758855
OMR/ZAR,46.09851,0.21416,0.09851145,46.03063,46.85062,OMR,ZAR,1733758917
PAB/EUR,0.94625,-0.10409,-0.000985960143,0.94589,0.95039,PAB,EUR,1733758761
PAB/GBP,0.78141,-0.3761,-0.00295,0.78141,0.78578,PAB,GBP,1733758761
PAB/USD,1,0,0,0.9736,1,PAB,USD,1733756412
PEN/ARS,273.73711,1.01,2.73711,270.72521,273.75134,PEN,ARS,1733758902
PEN/BRL,1.63513,63.51277,0.63513,1.62157,1.65006,PEN,BRL,1733758886
PEN/CAD,0.3797,-0.27486,-0.00104652,0.37805,0.38108,PEN,CAD,1733758917
PEN/CLP,260.5757,1.78738,4.5757,257.02511,260.5757,PEN,CLP,1733746745
PEN/COP,1191.46142,2.53541,29.46142,1167.19479,1191.46142,PEN,COP,1733746745
PEN/EUR,0.2487,-0.12048,-0.0003,0.2487,0.25469,PEN,EUR,1733758761
PEN/GBP,0.2102,0.00646854,0.000013596234,0.20935,0.21088,PEN,GBP,1733758879
PEN/MXN,5.43075,8.61504,0.43075,5.39006,5.43248,PEN,MXN,1733758917
PEN/USD,0.26862,-0.00268779,-0.00000722,0.26229,0.26913,PEN,USD,1733758184
PGK/AUD,0.38384,-2.3242,-0.0091335,0.37665,0.39415,PGK,AUD,1733746745
PGK/EUR,0.23408,-1.79775,-0.00428526,0.23408,0.23858,PGK,EUR,1733746745
PGK/GBP,0.19377,-1.94314,-0.00383974,0.19007,0.1976,PGK,GBP,1733746745
PGK/USD,0.24733,-1.91231,-0.004822,0.24213,0.25216,PGK,USD,1733746745
PHP/AUD,0.02664528,-1.52439,-0.000412465419,0.02661033,0.02723798,PHP,AUD,1733758906
PHP/CNH,0.12526,-0.56994,-0.000718007192,0.12526,0.12583,PHP,CNH,1733758761
PHP/DKK,0.12146,-0.28862,-0.000351568418,0.11822,0.1219,PHP,DKK,1733758906
PHP/EUR,0.01629248,-0.04611872,-0.000007517351,0.01623,0.01637385,PHP,EUR,1733758856
PHP/GBP,0.01347187,-0.33389,-0.000045132013,0.01311902,0.0135415,PHP,GBP,1733758906
PHP/JPY,2.60498,0.54329,0.01407605,2.5198,2.60698,PHP,JPY,1733758906
PHP/NZD,0.024,-4,-0.001,0.024,0.025,PHP,NZD,1733758761
PHP/USD,0.01723991,-0.28437,-0.000049165387,0.01675182,0.01732082,PHP,USD,1733758873
PHP/ZAR,0.30609,-1.75274,-0.00546076,0.30584,0.31205,PHP,ZAR,1733758917
PKR/AED,0.01272,0.07867821,0.00001,0.01271,0.01272,PKR,AED,1733758761
PKR/AUD,0.00556539,-1.17485,-0.000066162456,0.005515,0.00564073,PKR,AUD,1733758761
PKR/BHD,0.00135718,-0.01357184,-0.00000018422,0.00135718,0.0013579,PKR,BHD,1733758761
PKR/CAD,0.00503,-0.25778,-0.000013,0.00503,0.00505,PKR,CAD,1733758761
PKR/CHF,0.0031622,1.64589,0.000051203786,0.003108,0.00316685,PKR,CHF,1733758917
PKR/DKK,0.02533041,-0.29443,-0.000074799761,0.02525245,0.02549785,PKR,DKK,1733758917
PKR/EGP,0.18119,1.04283,0.00187,0.17932,0.18342,PKR,EGP,1733758761
PKR/EUR,0.003351,-0.08944544,-0.000003,0.00335,0.00340422,PKR,EUR,1733758761
PKR/GBP,0.00281322,-0.37585,-0.000010613243,0.0028081,0.00282977,PKR,GBP,1733758761
PKR/HKD,0.02747,-0.07275373,-0.00002,0.02747,0.02800924,PKR,HKD,1733758761
PKR/INR,0.30473,0.19728,0.0006,0.30413,0.30473,PKR,INR,1733758761
PKR/JPY,0.5414,0.76307,0.0041,0.5365,0.5415,PKR,JPY,1733758761
PKR/KWD,0.00106,0,0,0.00106,0.00110876,PKR,KWD,1733758761
PKR/MYR,0.0159327,0.12428,0.000019775797,0.01590584,0.01595074,PKR,MYR,1733758761
PKR/NZD,0.00611703,-0.89186,-0.000055046483,0.00611703,0.00620063,PKR,NZD,1733758761
PKR/OMR,0.00138525,-0.04017233,-0.000000556712,0.00138525,0.00138637,PKR,OMR,1733758761
PKR/QAR,0.01310204,0,0,0.0126,0.01310736,PKR,QAR,1733758761
PKR/SAR,0.0135053,-0.05132014,-0.000006934499,0.0135053,0.01351625,PKR,SAR,1733758761
PKR/SGD,0.004766,-0.27202,-0.000013,0.004766,0.004785,PKR,SGD,1733758761
PKR/THB,0.1213,-1.08684,-0.00133281,0.12123,0.12263,PKR,THB,1733758761
PKR/TWD,0.11677,0.01518018,0.000017723292,0.11667,0.11714,PKR,TWD,1733758761
PKR/USD,0.00359984,0.0215945,0.0000007772,0.00356507,0.00359984,PKR,USD,1733758867
PKR/ZAR,0.06395482,-1.28905,-0.000835178085,0.06384722,0.06497515,PKR,ZAR,1733758917
PLN/AUD,0.38422,-0.80035,-0.00309992,0.38359,0.38748,PLN,AUD,1733758917
PLN/CAD,0.35111,-0.0842667,-0.000296119423,0.34943,0.35191,PLN,CAD,1733758917
PLN/CHF,0.21816,0.24584,0.000535,0.21679,0.21849,PLN,CHF,1733758917
PLN/CNY,1.7986,0.11689,0.0021,1.7901,1.80737,PLN,CNY,1733758761
PLN/CZK,5.89727,0.02358908,0.00139078,5.8684,5.91261,PLN,CZK,1733758917
PLN/DKK,1.751,0.42441,0.0074,1.7406,1.7527,PLN,DKK,1733758917
PLN/EUR,0.23485,0.28182,0.00066,0.23371,0.23501,PLN,EUR,1733758917
PLN/GBP,0.19426,0.14177,0.000275,0.19336,0.19465,PLN,GBP,1733758917
PLN/HKD,1.93254,0.20195,0.00389489,1.91913,1.93444,PLN,HKD,1733758917
PLN/HUF,96.641,-0.30021,-0.291,96.34708,97.16891,PLN,HUF,1733758917
PLN/ILS,0.88576,-0.18676,-0.00165731,0.84344,0.88751,PLN,ILS,1733758917
PLN/JPY,37.557,1.15819,0.43,36.913,37.63643,PLN,JPY,1733758917
PLN/MXN,5.0097,25.2425,1.0097,4.9787,5.0124,PLN,MXN,1733758917
PLN/NOK,2.75365,-0.52715,-0.01459272,2.7515,2.76801,PLN,NOK,1733758916
PLN/NZD,0.42242,-0.67588,-0.00287448,0.42224,0.42573,PLN,NZD,1733758917
PLN/RUB,24.98643,0.55346,0.13753,24.4599,25.0203,PLN,RUB,1733758902
PLN/SEK,2.71054,-1.3363,-0.03671145,2.6982,2.74725,PLN,SEK,1733758917
PLN/SGD,0.33259,-0.16829,-0.000560677825,0.33135,0.33349,PLN,SGD,1733758917
PLN/TRY,8.65614,-1.57974,-0.13894,8.58811,8.84173,PLN,TRY,1733758917
PLN/USD,0.2487,0.31585,0.000783046622,0.24626,0.24883,PLN,USD,1733758920
PLN/ZAR,4.41258,-1.06776,-0.04762416,4.4022,4.4672,PLN,ZAR,1733758917
PYG/EUR,0.000120470316,-0.10023,-0.00000012087,0.000120470316,0.000122970979,PYG,EUR,1733758761
PYG/GBP,0.000099660655,-0.37572,-0.000000375858,0.000099660655,0.000101755411,PYG,GBP,1733758761
PYG/USD,0.00012807065,0.16137,0.00000020633,0.000125423155,0.00012807065,PYG,USD,1733758836
QAR/AED,1.00882,0.49054,0.00492452,1.00236,1.00882,QAR,AED,1733758854
QAR/EUR,0.25913,-0.10024,-0.00026,0.25913,0.27006,QAR,EUR,1733758761
QAR/GBP,0.21453,-0.37615,-0.00081,0.21453,0.21603,QAR,GBP,1733758761
QAR/PKR,76.324,0,0,76.293,79.36508,QAR,PKR,1733758761
QAR/USD,0.27473,0,0,0.27414,0.28525,QAR,USD,1733758183
QAR/ZAR,4.87619,21.90486,0.87619,4.86799,4.93428,QAR,ZAR,1733758917
RON/CHF,0.18682,-0.0463003,-0.000086536151,0.18633,0.18713,RON,CHF,1733758917
RON/EUR,0.20112,0.21438,0.000430239735,0.2006,0.20134,RON,EUR,1733758797
RON/GBP,0.16637,-0.16597,-0.000276594571,0.16315,0.16702,RON,GBP,1733758855
RON/USD,0.21302,0.1342,0.00028548,0.21176,0.21304,RON,USD,1733758919
RON/ZAR,3.77854,25.95125,0.77854,3.76863,3.83086,RON,ZAR,1733758917
RSD/BRL,0.05491576,-1.15163,-0.000639792298,0.05462757,0.05561702,RSD,BRL,1733758855
RSD/CHF,0.00794039,-0.06181508,-0.000004911392,0.00793115,0.00801395,RSD,CHF,1733758855
RSD/EUR,0.00855037,0.14488,0.000012370231,0.008526,0.00855996,RSD,EUR,1733758855
RSD/GBP,0.007073,-0.07907509,-0.00000559741,0.00701028,0.00708191,RSD,GBP,1733758855
RSD/JPY,1.36727,0.41219,0.00561255,1.35456,1.36873,RSD,JPY,1733758855
RSD/USD,0.00904891,-0.1955,-0.000017725096,0.00893014,0.00905007,RSD,USD,1733758855
RUB/BRL,0.06035792,-0.55865,-0.000339082098,0.059951,0.06220394,RUB,BRL,1733758886
RUB/CAD,0.01404491,-0.56061,-0.000079181094,0.01401236,0.01431641,RUB,CAD,1733758917
RUB/CHF,0.00872872,0.21493,0.000018720701,0.00867,0.008906,RUB,CHF,1733758917
RUB/DKK,0.07863,0,0,0.07779,0.07876,RUB,DKK,1719907692
RUB/EUR,0.00939764,0.15602,0.000014639518,0.009335,0.00958177,RUB,EUR,1733758902
RUB/GBP,0.00777543,-0.31505,-0.000024574103,0.007743,0.00792704,RUB,GBP,1733758867
RUB/JPY,1.50302,0.65081,0.00971855,1.4902,1.52235,RUB,JPY,1733758867
RUB/KRW,14.20676,1.47685,0.20676,14.18384,14.49833,RUB,KRW,1733758867
RUB/NOK,0.12089,0,0,0.11968,0.12115,RUB,NOK,1719907692
RUB/PLN,0.04002173,0.70893,0.000281727414,0.03946,0.04080544,RUB,PLN,1733758902
RUB/SEK,0.10842,-0.61997,-0.000676362092,0.1083,0.11063,RUB,SEK,1733758867
RUB/USD,0.00994777,-0.47255,-0.000047231782,0.00993704,0.01017294,RUB,USD,1733758867
RUB/XAG,0.000308213425,-5.34766,-0.000017413406,0.000308213425,0.000326535943,RUB,XAG,1733758887
RUB/XAU,0.000003720448,-2.91715,-0.000000111792,0.000003715217,0.000003837088,RUB,XAU,1733758887
RWF/EUR,0.000689531532,-0.09998207,-0.000000690098,0.000679717238,0.000692525572,RWF,EUR,1733758761
RWF/GBP,0.000570418116,-0.37534,-0.000002149046,0.000556745391,0.000573595122,RWF,GBP,1733758761
RWF/USD,0.0007340204,0,0,0.000710698426,0.0007340204,RWF,USD,1733758183
RWF/ZAR,0.01281056,1.03008,0.0001306134,0.01267995,0.01281056,RWF,ZAR,1733746743
SAR/AED,0.97808,0.02987675,0.000292131866,0.97723,0.9791,SAR,AED,1733758854
SAR/CAD,0.37579,-0.52383,-0.00197888,0.37527,0.37823,SAR,CAD,1733758855
SAR/EUR,0.25155,0.82314,0.00205374,0.2493,0.25221,SAR,EUR,1733758855
SAR/GBP,0.20811,0.77848,0.00160756,0.2058,0.20945,SAR,GBP,1733758855
SAR/JPY,40.22759,0.73267,0.29259,39.79861,40.259,SAR,JPY,1733758855
SAR/KWD,0.08176,-0.09848319,-0.000080599231,0.08163593,0.08204494,SAR,KWD,1733758855
SAR/PKR,74.045,0.05134649,0.038,73.985,74.045,SAR,PKR,1733758761
SAR/USD,0.2664,0.01066193,0.0000284,0.26547,0.2665,SAR,USD,1733758920
SAR/XAG,0.00824844,-4.31806,-0.000372246549,0.00824844,0.00860882,SAR,XAG,1733758887
SAR/XAU,0.000099568371,-1.39744,-0.00000141113,0.000099471805,0.000101149053,SAR,XAU,1733758887
SCR/EUR,0.06308392,-0.1003,-0.000063338869,0.06305767,0.06335891,SCR,EUR,1733758761
SCR/GBP,0.0521967,-0.37529,-0.000196629149,0.0521967,0.05248738,SCR,GBP,1733758761
SCR/USD,0.07363201,7.56753,0.00518012,0.06577241,0.0736322,SCR,USD,1733758855
SDG/EUR,0.00157842,-0.09184831,-0.000001451086,0.00157842,0.00158514,SDG,EUR,1733758761
SDG/USD,0.00167029,0.00835256,0.0000001395,0.00167015,0.00167029,SDG,USD,1733758183
SEK/AED,0.33693,0.47532,0.00159392,0.33437,0.34453,SEK,AED,1733758854
SEK/AUD,0.14184,-0.85327,-0.00122069,0.14175,0.14306,SEK,AUD,1733758917
SEK/BRL,0.55676,-0.16193,-0.000903038526,0.55312,0.5651,SEK,BRL,1733758886
SEK/CAD,0.12957,0.90849,0.0011665,0.1282,0.12983,SEK,CAD,1733758917
SEK/CHF,0.0805265,0.58269,0.0004665,0.07988,0.080751,SEK,CHF,1733758916
SEK/CNH,0.6634,-0.01507159,-0.0001,0.6621,0.6656,SEK,CNH,1733758761
SEK/CZK,2.17552,0.4069,0.0088164,2.1689,2.17972,SEK,CZK,1733758917
SEK/DKK,0.64644,0.22326,0.00144,0.64407,0.64759,SEK,DKK,1733758917
SEK/EUR,0.08669831,0.80027,0.000688311748,0.08602,0.086844,SEK,EUR,1733758917
SEK/GBP,0.07171,0.26566,0.00019,0.07141,0.0718755,SEK,GBP,1733758917
SEK/HKD,0.71342,0.65144,0.00461743,0.7068,0.7148,SEK,HKD,1733758917
SEK/ILS,0.32696,1.44481,0.00465664,0.3198,0.3276,SEK,ILS,1733758917
SEK/INR,7.78881,0.63325,0.04901203,7.7219,7.78951,SEK,INR,1733758917
SEK/ISK,12.601,0,0,12.584,12.663,SEK,ISK,1733502862
SEK/JPY,13.8644,1.10406,0.1514,13.6597,13.8682,SEK,JPY,1733758917
SEK/KRW,131.09912,0.57924,0.75501,130.00445,131.61358,SEK,KRW,1733758917
SEK/NOK,1.01668,-0.48699,-0.00497539,1.01492,1.02873,SEK,NOK,1733758920
SEK/NZD,0.1559,2.70362,0.00410409,0.1509,0.15731,SEK,NZD,1733758917
SEK/PLN,0.36893,1.3544,0.00493,0.364,0.37058,SEK,PLN,1733758917
SEK/RUB,9.2115,0.49421,0.0453,9.0392,9.2339,SEK,RUB,1733758761
SEK/SGD,0.12278,0.4496,0.000549547868,0.12195,0.12303,SEK,SGD,1733758917
